batch_id,season,ambient_temp_c,humidity_pct,core_temp_c,w_c_ratio,cement_content,curing_method,cure_hours,maturity_index,compressive_mpa,total_cost_inr,cost_per_mpa,demoulded,thermal_delta,log_maturity,season_enc,method_enc,cost_efficient,maturity_rate,heat_stress,condition,is_synthetic
,,29.999842870885413,59.99846251868418,46.57217372203519,0.47502228209217956,400.06133044960256,,29.907075805562158,1661.0968206189398,44.02658804847981,,,,,,,,,,,Extreme_Heat,True
,,29.981008861494715,59.97945713951158,46.56570091346096,0.47511077700536886,400.04778312005294,,29.908999345115465,1660.424422373366,44.01043429550881,,,,,,,,,,,Extreme_Heat,True
,,29.990328868911675,60.021982308208386,46.57976436365034,0.4750845850061288,400.0421639829224,,29.904879347744025,1660.3118328377534,44.01626015812529,,,,,,,,,,,Extreme_Heat,True
,,29.99108933045499,59.97348057714241,46.59118738727398,0.4750529836272762,400.037900792632,,29.906138096565545,1660.1643114634846,44.01692067740148,,,,,,,,,,,Extreme_Heat,True
,,29.987038444486767,59.99726310513356,46.57363940536595,0.4750308571093282,400.0738743783646,,29.906706702923778,1659.6703189421141,44.02056809079437,,,,,,,,,,,Extreme_Heat,True
,,30.008382492926316,60.007757163651135,46.56601524181535,0.47496793172348106,400.0671209258988,,29.90731446420271,1661.4993374046542,44.01073360146591,,,,,,,,,,,Extreme_Heat,True
,,29.98727643263204,59.99249649918708,46.59139170512799,0.4750356387400627,400.1096640264966,,29.915244215208563,1660.3725876153055,44.02546856218563,,,,,,,,,,,Extreme_Heat,True
,,29.982985224916238,59.99442491174821,46.575578776312945,0.4750849438994088,400.0505337312069,,29.918569376562505,1660.6206182505223,44.01395519023218,,,,,,,,,,,Extreme_Heat,True
,,29.982689759174896,59.95623126973598,46.55965080635198,0.47505213875006713,400.037263126283,,29.896253026864017,1659.2711141160248,44.00501086541149,,,,,,,,,,,Extreme_Heat,True
,,29.957056098661774,59.94926324348765,46.59980788285438,0.47512781125213754,400.0984755388462,,29.916289350855738,1659.6033355568347,44.01115788782321,,,,,,,,,,,Extreme_Heat,True
,,29.995684835864473,59.98278969515923,46.56095429714009,0.47498083776662353,400.049701327062,,29.92354299280852,1661.2201315101681,44.01559884630234,,,,,,,,,,,Extreme_Heat,True
,,29.996523213132523,59.97411248349739,46.56095262820092,0.47501695663329885,400.11529155127226,,29.901812458251474,1660.8421742119917,44.01448504802512,,,,,,,,,,,Extreme_Heat,True
,,29.982697267145284,60.00970022370079,46.58412442838791,0.4750545149621917,400.033373879139,,29.915574186952526,1659.8889081520756,44.01072850819084,,,,,,,,,,,Extreme_Heat,True
,,30.011729154686144,60.02416087380168,46.59706835025091,0.4750602023025601,400.08999238011296,,29.88797625861969,1660.2355832594983,44.01521842408488,,,,,,,,,,,Extreme_Heat,True
,,29.983561715795904,59.994303950159455,46.579525248720586,0.4750645115131877,400.0716873487728,,29.90085301966203,1659.5998476067123,44.01009143792014,,,,,,,,,,,Extreme_Heat,True
,,29.974864981902652,59.98201096838635,46.60429048051461,0.4750306286580547,400.08248711691726,,29.9193179207818,1659.7375873780957,44.00923600648768,,,,,,,,,,,Extreme_Heat,True
,,30.009336760653383,60.00390070131802,46.56227691266268,0.47503133105773404,400.0872579681458,,29.91029811061947,1662.0314280573552,44.00677638321447,,,,,,,,,,,Extreme_Heat,True
,,29.98683869103578,60.01393246101237,46.59006821460081,0.475080842684179,400.0313258160322,,29.901082432125225,1660.9977744287867,44.021189796779964,,,,,,,,,,,Extreme_Heat,True
,,29.989425237680457,60.02954228769748,46.5981936862804,0.47508910195333426,400.04513637553475,,29.909383836944908,1660.358134471848,44.01640719936671,,,,,,,,,,,Extreme_Heat,True
,,29.97618786260031,59.96670657985816,46.597967561927135,0.4750828132189051,400.0587524996842,,29.90777995195015,1661.1800962455795,44.01342470365309,,,,,,,,,,,Extreme_Heat,True
,,29.990042465641462,60.028946230189284,46.575698034707784,0.47510683906837015,400.0441087796412,,29.91779938311944,1659.533301666041,44.01811877283635,,,,,,,,,,,Extreme_Heat,True
,,29.9919902749052,60.01247798483198,46.580010818228274,0.47506054834907635,400.0625916625131,,29.893609540541316,1659.9173170681245,44.01743243268642,,,,,,,,,,,Extreme_Heat,True
,,29.998472116495737,59.99525117020227,46.55066548995755,0.47502490699727423,400.1239033066001,,29.898167696040257,1660.4062751696872,44.00971160165605,,,,,,,,,,,Extreme_Heat,True
,,29.9931966040262,60.02081349916515,46.59109218297132,0.47502048641606787,400.05778378680463,,29.931314430305,1660.1818690677312,44.01877651115606,,,,,,,,,,,Extreme_Heat,True
,,29.99481321309308,59.985571228341435,46.54256633099676,0.47502822009909346,400.1011600306948,,29.91131862787069,1661.0939213437307,44.01428581593448,,,,,,,,,,,Extreme_Heat,True
,,29.985833858761964,59.944079292306476,46.56537372858064,0.47506052404290183,400.06378420294453,,29.88118722395554,1661.0764506507974,44.019005508291094,,,,,,,,,,,Extreme_Heat,True
,,29.986151355741388,59.97984041013573,46.59376604753058,0.4750207271409691,400.0766667707284,,29.919775310519714,1661.390044911378,44.02074019609917,,,,,,,,,,,Extreme_Heat,True
,,29.99220725452812,59.99614252077711,46.57422360891131,0.4750251058753783,400.0910931221464,,29.911191011026474,1660.6412498248058,44.01055321409313,,,,,,,,,,,Extreme_Heat,True
,,29.98409257334408,60.00587171282958,46.60312826194651,0.47504773884006923,400.0496573634035,,29.913602722846598,1660.1263672468265,44.01161329381557,,,,,,,,,,,Extreme_Heat,True
,,29.99228704561968,60.013852037484696,46.58843397523949,0.4750327879267947,400.04379691267263,,29.92467976050306,1659.8598003450738,44.01536513526703,,,,,,,,,,,Extreme_Heat,True
,,30.00606219688816,59.998893779397925,46.543225068219115,0.47501898452169156,400.10652128376313,,29.913363799655738,1661.4531531337227,44.0071774722759,,,,,,,,,,,Extreme_Heat,True
,,30.00421382143381,60.023006823826506,46.574180769618984,0.4750021539542086,400.0263346670517,,29.921791612618858,1660.0951146806892,44.02192557281009,,,,,,,,,,,Extreme_Heat,True
,,30.004056888090666,60.005062338650454,46.557128465371505,0.47501519792326274,400.08601602606814,,29.909248305626832,1660.819466371198,44.01320990485113,,,,,,,,,,,Extreme_Heat,True
,,29.995829363686788,60.011930452598634,46.58368552913565,0.4750478191600665,400.0519924472074,,29.904299684008063,1661.1630930238334,44.014105000931536,,,,,,,,,,,Extreme_Heat,True
,,29.994712597719793,59.99944080767018,46.59000425609427,0.4750677507778971,400.03266028500315,,29.905561252869457,1660.3187171456857,44.01896148042735,,,,,,,,,,,Extreme_Heat,True
,,29.98689159449096,60.01334308129594,46.58987164888316,0.4750552664282268,400.0715464923517,,29.92611773566673,1661.0505444858934,44.010959627343766,,,,,,,,,,,Extreme_Heat,True
,,29.987649586420552,60.02896556827417,46.589713383595054,0.47505642479676147,400.05473530898576,,29.9127575952797,1661.90182360745,44.010019291080326,,,,,,,,,,,Extreme_Heat,True
,,29.97978570845866,59.95689972632364,46.5740438898439,0.4750913970181646,400.04776788013896,,29.90633521965775,1659.7880097100144,44.00622613432805,,,,,,,,,,,Monsoon,True
,,29.990298330473227,59.98968038598334,46.57937256752407,0.4750308961672086,400.0626435641954,,29.913396355673008,1660.1509721660868,44.01629524339313,,,,,,,,,,,Monsoon,True
,,29.989686711500017,60.008590450797925,46.59306214289555,0.475042462057256,400.06939687358414,,29.911644488904233,1660.9597974017029,44.01830788063289,,,,,,,,,,,Monsoon,True
,,30.007807483774712,60.03754631861307,46.57791753528892,0.475071336010973,400.0484613092358,,29.91187504339443,1659.9332197207125,44.00916317524934,,,,,,,,,,,Monsoon,True
,,29.971730827896707,59.93048522179809,46.602779384179655,0.47505933380551274,400.09099336403733,,29.905309798058855,1659.619077300876,44.026190953729575,,,,,,,,,,,Monsoon,True
,,29.990580939550014,60.010645293541806,46.57036012514756,0.47500900948601743,400.0570510110161,,29.920868429924568,1660.0094822389542,44.01804599824972,,,,,,,,,,,Monsoon,True
,,30.00355350367971,60.03656512169773,46.59947513623207,0.4750171156399205,400.08542549964193,,29.917772770550364,1659.9569223093033,44.02047200630438,,,,,,,,,,,Monsoon,True
,,29.986396990411315,59.961336037443445,46.574122290197174,0.47504588928134134,400.08874183074875,,29.91466376464303,1660.2610470128975,44.01449507043902,,,,,,,,,,,Monsoon,True
,,29.990471204365015,59.983055361080474,46.569913916814045,0.47509956958647825,400.0330710126059,,29.89590758293073,1659.9999594804558,44.00250721812419,,,,,,,,,,,Monsoon,True
,,29.973606757832364,59.985900403216725,46.587019705699234,0.4751351915782526,400.0373950045528,,29.907934519470974,1660.9443442629845,44.01234897158733,,,,,,,,,,,Monsoon,True
,,29.99311740141589,59.99167971319432,46.556497595218836,0.4750283947241206,400.0615564743249,,29.90542461442405,1659.7993117968506,44.018962498665964,,,,,,,,,,,Monsoon,True
,,29.9886487026818,59.965546454701595,46.575536130244345,0.47499429731910103,400.10588096277,,29.916454168012987,1661.4091028319751,44.01686196969604,,,,,,,,,,,Monsoon,True
,,29.98558584580347,59.99463292559475,46.57098004371514,0.4750966481335033,400.0230688790112,,29.923211924497675,1660.0273598710676,44.01147729452971,,,,,,,,,,,Monsoon,True
,,29.98974284288044,60.014613631872,46.577290100046845,0.4750656427800974,400.043355820318,,29.91850083636464,1659.5419577962466,44.01709763762194,,,,,,,,,,,Monsoon,True
,,29.995947514564236,59.98001123440466,46.585634567317925,0.4750139532501144,400.0621487279598,,29.898261750326682,1660.9579478642852,44.016141530074805,,,,,,,,,,,Monsoon,True
,,29.997236257610936,60.00134188487954,46.55737845370278,0.47503746141234393,400.0911414293215,,29.91839613655382,1659.9516669179345,44.020839907997086,,,,,,,,,,,Monsoon,True
,,29.998034852885066,60.02110611028464,46.57623937081919,0.47504140200294054,400.0544856573441,,29.905221978290907,1660.6906001242805,44.003115635533725,,,,,,,,,,,Monsoon,True
,,29.99449378106466,59.99941826411325,46.586883547845005,0.47505231462847775,400.0720511184222,,29.898239425407017,1659.3709705055305,44.01286804382154,,,,,,,,,,,Monsoon,True
,,29.98579729580417,60.01494898240033,46.57975799308434,0.4750763010370311,400.0687964597485,,29.894253567936246,1661.3295389685586,44.020308493564386,,,,,,,,,,,Monsoon,True
,,29.990192329304705,59.97785221177158,46.579351008118444,0.47507223909213586,400.0536091417504,,29.900005597339234,1659.9511307846644,44.011770294987116,,,,,,,,,,,Monsoon,True
,,29.98388096857147,59.96000908252579,46.58673455660155,0.475067197455221,400.02991528941226,,29.909826799292947,1660.4911122605922,44.00721359180718,,,,,,,,,,,Monsoon,True
,,29.98302279677132,59.98418156646895,46.5815657211381,0.47502386241395067,400.0859261926568,,29.949871680173285,1660.152641314363,44.013090565354446,,,,,,,,,,,Monsoon,True
,,29.980425682743196,59.98929213103183,46.57358735331118,0.4750936781059264,400.04458953526114,,29.904999696188078,1659.3438570799406,44.009338008900485,,,,,,,,,,,Monsoon,True
,,29.97802104841465,60.019476893665015,46.582772915968334,0.475064256160441,400.0403871161824,,29.915820440094183,1661.0131212113113,44.01074360388682,,,,,,,,,,,Monsoon,True
,,29.983953799661563,59.99330923901119,46.56381926830245,0.47511783322079076,400.05808386414435,,29.918126670505547,1660.4883699087184,44.00566111401171,,,,,,,,,,,Monsoon,True
,,29.981116756805022,60.01917634404279,46.573386265327755,0.47506519114094414,400.0762942472951,,29.910338285528358,1659.4890778083823,44.006617848465204,,,,,,,,,,,Monsoon,True
,,29.97997593602029,60.01075083821428,46.628506471622714,0.47511252413229044,400.0233270746238,,29.897164610653643,1661.1100514469451,44.020233436951386,,,,,,,,,,,Monsoon,True
,,29.99695563508856,60.0092129102163,46.587008106661585,0.4750365848227311,400.0706374356878,,29.92153556090283,1661.1324043375432,44.006943285597806,,,,,,,,,,,Monsoon,True
,,29.98380616716605,59.99903145632576,46.58310921417112,0.4750277227927965,400.07868794715284,,29.918896742510135,1662.2274526162653,44.02439684219118,,,,,,,,,,,Monsoon,True
,,29.985357466282597,60.008519083847574,46.57599396588611,0.4751033356821254,400.03588467990653,,29.918925437073124,1661.4620257190454,44.00773957253727,,,,,,,,,,,Monsoon,True
,,29.985498499319068,60.00648697386707,46.594685468221925,0.4750528272582455,400.0662817502101,,29.905982059530704,1660.6589554910615,44.020784470583095,,,,,,,,,,,Monsoon,True
,,29.99405513200974,60.00118137688511,46.593182346180015,0.47505698941131785,400.0615208505664,,29.89764359490777,1659.9231426621413,44.01452621801567,,,,,,,,,,,Monsoon,True
,,29.993731858509,60.02310262846618,46.61290619441536,0.47508543471258463,400.11961477347376,,29.91965018404653,1659.971309677282,44.019619693293166,,,,,,,,,,,Monsoon,True
,,29.98074694559045,59.982965964775865,46.57712691736426,0.47508942791805303,400.0202232369664,,29.897175705075593,1660.2943728741566,44.0045619741559,,,,,,,,,,,Monsoon,True
,,29.98726781512601,59.9952154179928,46.599407222152344,0.4750002218501979,400.07614829430645,,29.919662858248113,1659.4335652447362,44.010706993939664,,,,,,,,,,,Monsoon,True
,,29.993129340727737,60.00013147429307,46.59133873262556,0.47509572793173394,400.08289472779126,,29.916173947075933,1660.726469416674,44.01621518406178,,,,,,,,,,,Monsoon,True
,,29.995439356929477,60.02786140404047,46.569069356403375,0.4750167039532944,400.0828337103295,,29.910969571673128,1660.6252505956231,44.012004353206706,,,,,,,,,,,Monsoon,True
,,29.9892164544855,60.011735479108296,46.565490156613684,0.4750283076517034,400.0841906527325,,29.93429395336952,1660.15027922036,44.013472163767545,,,,,,,,,,,Monsoon,True
,,29.971798157701404,59.965619470122334,46.58021386589251,0.47499426720327315,400.084116605808,,29.90909913625827,1660.9348811436257,44.02111672893113,,,,,,,,,,,Monsoon,True
,,29.98595820580944,60.01095698293878,46.581146661988356,0.4750664169963127,400.05524496399767,,29.918020307222275,1660.9175476440569,44.0146461802687,,,,,,,,,,,Monsoon,True
,,29.99076450011937,59.998471207772205,46.57550180222721,0.4750396674706905,400.07847185619374,,29.908760552365738,1660.1314403932747,44.01558245435406,,,,,,,,,,,Monsoon,True
,,29.983759724727342,59.97412291828959,46.587114695059384,0.4750857947185327,400.0578294424434,,29.906883221418433,1659.5497252647833,44.0082333122728,,,,,,,,,,,Monsoon,True
,,29.98358872789089,59.97834396541301,46.56919070256302,0.4751824134827547,400.08216464058717,,29.92214309611206,1660.1409132626088,44.00859582345886,,,,,,,,,,,Monsoon,True
,,30.010580343442616,60.04058802696382,46.566699216367894,0.47504567232059697,400.07116987584953,,29.904344204698532,1661.0308224990408,44.014394811176146,,,,,,,,,,,Monsoon,True
,,30.00463073675729,60.044881427101416,46.59907159094432,0.4750695817869407,400.0801173112129,,29.907955826354996,1659.9664226907223,44.024202445950245,,,,,,,,,,,Monsoon,True
,,30.001106369021628,60.0338985918333,46.59694709752034,0.47496221494157764,400.07199914935234,,29.906292049710032,1660.5469306762004,44.00670530944606,,,,,,,,,,,Monsoon,True
,,29.999901660743852,60.033910715537296,46.57657973591302,0.47506235380606493,400.0535373358868,,29.91352888600679,1660.4766884289497,44.01280491082122,,,,,,,,,,,Monsoon,True
,,29.967626681438457,59.97764640695095,46.58080864803986,0.4751267990222468,400.02801650282214,,29.899965970015884,1659.9426594680888,44.00991954578311,,,,,,,,,,,Monsoon,True
,,29.9946140702149,59.99855832680221,46.588180684539374,0.47500583413142367,400.04901112977814,,29.920040677084142,1660.465856147517,44.014825731663606,,,,,,,,,,,Monsoon,True
,,29.981796168419603,59.97088665068978,46.602056300121376,0.47504458866734883,400.0267503378507,,29.906373616828557,1658.4737016798429,44.00975055628768,,,,,,,,,,,Monsoon,True
,,29.98994958730737,59.96550457342367,46.556086627924884,0.4751480135332048,400.07002111106135,,29.882595296374912,1660.1579956960118,44.01263060152586,,,,,,,,,,,Monsoon,True
,,29.994498313625723,60.00627866893418,46.567044168024225,0.4750166097991092,400.04765864873445,,29.9015194438043,1660.2731435462688,44.01244292128767,,,,,,,,,,,Monsoon,True
,,29.98445495818706,60.006897838204296,46.59714522134452,0.4750447803074911,400.054018427073,,29.915692219531824,1660.3311020367698,44.02047002453125,,,,,,,,,,,Monsoon,True
,,29.990663082352246,60.00126284863,46.5939277978608,0.47504679227998947,400.0580973481855,,29.914276204165798,1660.8948850043187,44.01577847985311,,,,,,,,,,,Monsoon,True
,,29.996018193572127,60.0129943097832,46.57528436606586,0.4750972598099293,400.05754937618906,,29.914119379114023,1660.6873557389983,44.00807706584431,,,,,,,,,,,Monsoon,True
,,30.00503201544239,60.02627941500344,46.56957266261219,0.4749833253995539,400.06076746437407,,29.924443416525524,1660.5742101706762,44.01626668191697,,,,,,,,,,,Monsoon,True
,,29.98383358467665,59.98073137850032,46.595540595698594,0.47505907719180424,400.0423117877875,,29.90471138792776,1660.7557320083508,44.017731055819695,,,,,,,,,,,Monsoon,True
,,29.99862504408327,60.01259891980248,46.5885539468907,0.47501485179433206,400.06874374633895,,29.92252658030483,1660.3220984782722,44.01440883018934,,,,,,,,,,,Monsoon,True
,,29.99875660007361,60.02546567136108,46.598945640811365,0.47504294337875247,400.0585445975721,,29.914020108006163,1660.5901323255068,44.01041441068332,,,,,,,,,,,Monsoon,True
,,29.998026325739907,60.01452290507803,46.56386271170598,0.4750141200220408,400.0674405661558,,29.89286906202676,1661.003123833045,44.01387444145196,,,,,,,,,,,Monsoon,True
,,30.005294229020592,60.03340744836998,46.577432325850026,0.4750363482934734,400.0613785718682,,29.908432091768905,1660.3986294012293,44.02250762402414,,,,,,,,,,,Monsoon,True
,,29.981459678244164,59.98502108270279,46.586054110811716,0.4750820731266683,400.0592099628999,,29.905342147037082,1659.5236586800788,44.012549521594906,,,,,,,,,,,Monsoon,True
,,29.98689536936657,60.051675875543616,46.565972581473936,0.4751151618431021,400.048705409644,,29.910694193254567,1660.181610761041,44.01224369709412,,,,,,,,,,,Monsoon,True
,,29.99747329570856,59.96957361184515,46.55225710612312,0.4749940943283266,400.0602837146198,,29.922515018162592,1660.493864781362,44.01093785552991,,,,,,,,,,,Monsoon,True
,,29.984138098313842,60.06873325139991,46.59771833539766,0.4751271674669433,400.04547868130265,,29.920293697243455,1660.51435062584,44.01127668436578,,,,,,,,,,,Monsoon,True
,,29.99102357123762,59.965988529607,46.561997841374335,0.4750479568266852,400.0804598612022,,29.894815909391944,1661.0405522900462,44.0113113217018,,,,,,,,,,,Monsoon,True
,,29.996465812989253,60.03913968357924,46.58085146314536,0.47504580436859123,400.0649234140031,,29.919684346658478,1660.38124304772,44.02460819173373,,,,,,,,,,,Monsoon,True
,,30.000558728189354,60.01040669943207,46.55730441556152,0.475046487329417,400.08563091991806,,29.900661415045914,1660.3943189385977,44.03190289798554,,,,,,,,,,,Monsoon,True
,,30.004808301204946,60.00164043241629,46.585268504531314,0.47498585198506416,400.08480740311245,,29.91657651262909,1660.8176762979697,44.01711470147672,,,,,,,,,,,Monsoon,True
,,29.98537808618068,60.022968118651015,46.581222553831495,0.4750437301943541,400.05902363090354,,29.91133649858026,1660.407464744501,44.01464293016318,,,,,,,,,,,Monsoon,True
,,30.009493897067134,60.026892022268314,46.55626056258289,0.47503945696039396,400.0683631685418,,29.913472171508577,1660.7635735429294,44.01719570405031,,,,,,,,,,,Monsoon,True
,,30.002231055340562,60.041617021802764,46.55519981808709,0.4750953849004367,400.0605176632612,,29.904828046765793,1660.3592435597564,43.999160122287236,,,,,,,,,,,Monsoon,True
,,29.996858959025182,59.95586790865986,46.55578569593503,0.47498056444819786,400.0870285606724,,29.909407042421606,1660.381623027695,44.012414505184246,,,,,,,,,,,Monsoon,True
,,29.990199241875953,60.000411619638506,46.591584222753866,0.47502841149936703,400.0977073930301,,29.89571985310478,1661.1071851395552,44.01577501774392,,,,,,,,,,,Monsoon,True
,,29.987892229588983,59.98370668338565,46.57722619579373,0.4750262614641406,400.0725435676801,,29.89889764793265,1659.5512202305206,44.01659387766951,,,,,,,,,,,Monsoon,True
,,29.974855029924196,60.01407988457003,46.59664943849055,0.47509675400870727,400.0292426508771,,29.899340832435353,1660.2473753419354,44.01443789487818,,,,,,,,,,,Monsoon,True
,,29.990684581441474,59.97483436378327,46.57132780018577,0.4750463634844889,400.0898840235243,,29.921891879747022,1660.375228076411,44.016436157762634,,,,,,,,,,,Monsoon,True
,,30.00799626143469,60.021911466284095,46.551518600570645,0.47503496006881407,400.05888339099766,,29.909747027851466,1660.8339238990345,44.01113554548441,,,,,,,,,,,Monsoon,True
,,29.999319723883996,59.971677389079694,46.55893597943557,0.4750262077773385,400.03526567512256,,29.889297021261157,1659.900871025238,44.01088804920666,,,,,,,,,,,Monsoon,True
,,29.99136512424801,60.006710605034435,46.60537251827107,0.4751227304865819,400.0774436395759,,29.905054655916327,1661.0413512897696,44.01231050920172,,,,,,,,,,,Monsoon,True
,,30.002103506754448,60.01975948883339,46.57148784713479,0.47508058568773404,400.0722712827312,,29.91323119217908,1661.494155154203,44.00780934777194,,,,,,,,,,,Monsoon,True
,,29.982548901377886,60.006423441053755,46.59557233621709,0.4750545349798776,400.02701349170553,,29.908572161788676,1660.5748567042224,44.023854654278445,,,,,,,,,,,Monsoon,True
,,29.994868990223438,60.047176538453435,46.59422033718151,0.4750567545225048,400.0563301821769,,29.902096743608826,1660.457432981378,44.03188387214547,,,,,,,,,,,Monsoon,True
,,29.987445837404366,60.01705520371865,46.5904492534418,0.47508883185368944,400.06417954295307,,29.8920584628772,1659.260027189931,44.006201118055955,,,,,,,,,,,Monsoon,True
,,29.992291442976732,59.99977871718352,46.57928321743604,0.4750489960996504,400.08719511091545,,29.915419976735915,1660.7679322745487,44.01187617981611,,,,,,,,,,,Monsoon,True
,,29.986052267412596,59.992248839832804,46.59041880420764,0.4750968955199646,400.0762022114774,,29.908303193150775,1660.656533931701,44.01220979725405,,,,,,,,,,,Monsoon,True
,,29.981521448883242,60.02319755970647,46.58457034308948,0.47507766439838195,400.02247120519576,,29.898306934807323,1658.9533023558247,44.017805852858075,,,,,,,,,,,Monsoon,True
,,29.982494510924322,60.01933938227435,46.60164860749542,0.47506550514024837,400.0432660984202,,29.901289493630284,1660.6914682565691,44.016774536295806,,,,,,,,,,,Monsoon,True
,,29.986152549377753,60.01223139049814,46.5847106910133,0.4750326314047886,400.024144003965,,29.914336683752296,1660.5960182598794,44.01050077945658,,,,,,,,,,,Monsoon,True
,,30.006271442362056,60.04243231071186,46.58470386333295,0.4749974951884944,400.0946821008678,,29.925116860700413,1660.4214746006144,44.00298549823018,,,,,,,,,,,Monsoon,True
,,29.98633920096866,59.97942253173255,46.609183128430026,0.47509247923988385,400.10091149539755,,29.91357669943406,1659.7775749216541,44.00615156304124,,,,,,,,,,,Monsoon,True
,,29.99257446968539,59.97556020049411,46.55672707246411,0.47503447554879696,400.09627171718626,,29.91484773109586,1660.0608421957686,44.015485171526265,,,,,,,,,,,Monsoon,True
,,30.00244373734511,60.00976656155054,46.562144900552674,0.4749914458364528,400.06630432017135,,29.905327392918174,1660.3709493124973,44.02576275373337,,,,,,,,,,,Monsoon,True
,,29.9866201662436,59.964950223347884,46.53399994898788,0.4750523971596083,400.07645118262724,,29.914022860735603,1659.3971877001961,43.997469196850055,,,,,,,,,,,Monsoon,True
,,30.006063020310314,60.02323986895299,46.576913416884125,0.4750561101486948,400.0595544443796,,29.911953888445076,1660.716531053103,44.00131342068907,,,,,,,,,,,Monsoon,True
,,29.994816251735568,59.983328463523776,46.5713788807174,0.4750519321089236,400.05956114337687,,29.909606782261196,1660.470125592012,44.00540653748695,,,,,,,,,,,Monsoon,True
,,30.02258423755532,60.03309790134098,46.55392620285433,0.4749675536389029,400.11328111554684,,29.905855289095697,1660.2660988537,44.01346388652611,,,,,,,,,,,Monsoon,True
,,29.9967059570089,60.053568731428314,46.57877642253031,0.4750537878150288,400.0508179823162,,29.92876149820788,1660.0417361143577,44.02046693805632,,,,,,,,,,,Monsoon,True
,,30.005059812493464,60.031493315132906,46.561920837741766,0.47505677287490333,400.08012853088906,,29.909478040370225,1660.1386847083045,44.012786728777684,,,,,,,,,,,Monsoon,True
,,29.976810029681957,59.968177878166095,46.581848329870624,0.475041400442035,400.0712485660107,,29.911886793643358,1660.2480943195803,44.01492686671968,,,,,,,,,,,Monsoon,True
,,29.992404690367668,59.96842477780571,46.57666976754558,0.4750229971667058,400.1271340691232,,29.9226588871862,1661.0836637405052,44.01093854529358,,,,,,,,,,,Monsoon,True
,,29.99944262016615,59.967393796918394,46.571726861873195,0.47504872179677565,400.10329446016925,,29.916138858714948,1660.5741969546182,44.00380599226927,,,,,,,,,,,Monsoon,True
,,29.998474010851396,60.016589180962626,46.56922558581749,0.47506514664585536,400.06991559017143,,29.911796028540508,1660.4482946912944,44.01738360833482,,,,,,,,,,,Monsoon,True
,,29.981207684203145,59.964691803180685,46.57499979015466,0.4750955609756086,400.0559859930582,,29.9108922918745,1659.4807367633346,43.998620091677125,,,,,,,,,,,Monsoon,True
,,30.007012414491182,60.00324249942598,46.57463498644164,0.47504790033943006,400.10131021596465,,29.906594581682693,1659.4473492203726,44.016402780529596,,,,,,,,,,,Monsoon,True
,,29.982602058465922,59.96349585519717,46.59512258946171,0.4750767080387118,400.06179894426464,,29.901083488112185,1659.4091086763851,44.01929752621912,,,,,,,,,,,Monsoon,True
,,29.987250337712855,59.93432852530482,46.56294560787967,0.4750213855039121,400.09052425764276,,29.909153421693233,1661.3828386106595,44.00440515749109,,,,,,,,,,,Monsoon,True
,,29.988793768009078,59.99125461609247,46.5758148365599,0.47504278761260277,400.0511098044316,,29.9060183794039,1660.746578539796,44.00531971893648,,,,,,,,,,,Monsoon,True
,,29.98273343514643,59.98862254103483,46.57618287441683,0.4750394211167675,400.04298944364274,,29.910588386674867,1660.903490077553,44.01412150347709,,,,,,,,,,,Monsoon,True
,,30.00025457654499,59.98779736239077,46.58627128141559,0.47502937259612377,400.0564597672135,,29.904064732628193,1660.329591142536,44.021853339250534,,,,,,,,,,,Monsoon,True
,,29.98094158352226,59.9778016302158,46.574538993892276,0.47511914897895924,400.0134639256538,,29.913433682592242,1660.078641742336,43.99618866418578,,,,,,,,,,,Monsoon,True
,,29.985546170492825,60.013657855915746,46.576551660716376,0.47509767225602817,400.0580044682859,,29.91521792239141,1659.424896670285,44.011024446378116,,,,,,,,,,,Monsoon,True
,,29.984039403439763,59.970631323966636,46.59458435526665,0.475086347602528,400.1067388542128,,29.917127972087386,1659.5206510187766,44.01298642454146,,,,,,,,,,,Monsoon,True
,,29.990231735734877,60.01842056438261,46.59840296895385,0.47507638184666334,400.07156442935997,,29.90835149239574,1659.8790889604866,44.02365165868016,,,,,,,,,,,Monsoon,True
,,29.99492196736895,60.01203621863993,46.576569962189424,0.4750533602422813,400.06020973295773,,29.92202403571381,1660.0197940231271,44.01668586176861,,,,,,,,,,,Monsoon,True
,,29.9849699684269,59.99196006149699,46.57882255582592,0.47502151993484776,400.0536897315209,,29.911249814661375,1660.049417995146,44.00723922277928,,,,,,,,,,,Monsoon,True
,,30.000231078693538,60.02233628398157,46.60169835648526,0.4750097574369969,400.0899575017588,,29.91230084282284,1661.2554189809366,44.01572768216989,,,,,,,,,,,Monsoon,True
,,29.99568514273598,60.005151673291195,46.59029526894373,0.47500737137485866,400.1108047855994,,29.92178050504399,1660.472551411605,44.02145276451019,,,,,,,,,,,Monsoon,True
,,29.99721534976201,60.03208015025593,46.5761081132865,0.475036023257402,400.037557280691,,29.918087161775386,1660.2359735811012,44.016747407944834,,,,,,,,,,,Monsoon,True
,,29.9862368600276,60.001405838870085,46.58190133698838,0.4751190440220587,400.0629301680919,,29.91501893050176,1659.7807711491728,44.01523780642389,,,,,,,,,,,Monsoon,True
,,30.001937159807042,60.03177251972787,46.57545270882375,0.47504078819153756,400.0364494566242,,29.907395444599803,1660.8434415448967,44.00406497557835,,,,,,,,,,,Monsoon,True
